Coding System (Multilex),Codes,Description,Entity type,Category
Multilex,13687001,ACTRAPID VIAL injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,12114005,Omnican 30 syringe 12mm(29G)0.3ml [B BRAUN],res22: diabetes_meds,drug
Multilex,12032001,insulin biphasic isophane human prb injection 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,12227001,metformin with rosiglitazone tablets 500mg + 2mg,res22: diabetes_meds,drug
Multilex,12116001,ORABET tablets 500mg [SANDOZ],res22: diabetes_meds,drug
Multilex,12225001,metformin with rosiglitazone tablets 500mg + 1mg,res22: diabetes_meds,drug
Multilex,12818001,rosiglitazone with metformin tablets 4mg + 1000mg,res22: diabetes_meds,drug
Multilex,12817001,rosiglitazone with metformin tablets 2mg + 1000mg,res22: diabetes_meds,drug
Multilex,12527001,LEVEMIR PENFILL injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,12463001,metformin oral suspension 100mg/ml,res22: diabetes_meds,drug
Multilex,12588005,"mhi-500 3 month consumable kit size 7 nozzle, 10ml vial adaptor MH79002-08 [MED HOUSE]",res22: diabetes_meds,drug
Multilex,12584005,Humapen Ergo burgundy insulin pen 3ml/1-60 units [LILLY],res22: diabetes_meds,drug
Multilex,12583005,Humapen Ergo teal insulin pen 3ml/1-60 units [LILLY],res22: diabetes_meds,drug
Multilex,12682005,Autopen 24 insulin pen 3ml/2-42 units [OWEN],res22: diabetes_meds,drug
Multilex,12662001,duloxetine gastro-resistant capsules 20mg,res22: diabetes_meds,drug
Multilex,12679005,mhi-500 nozzle size 7 MH79002-11 [MED HOUSE],res22: diabetes_meds,drug
Multilex,12677005,mhi-500 10ml vial adaptor MH79002-09 [MED HOUSE],res22: diabetes_meds,drug
Multilex,12664001,YENTREVE gastro-resistant capsules 20mg [LILLY],res22: diabetes_meds,drug
Multilex,12678005,mhi-500 nozzle size 6 MH79002-10 [MED HOUSE],res22: diabetes_meds,drug
Multilex,12820001,AVANDAMET tablets 4mg + 1000mg [GLAXSK PHA],res22: diabetes_meds,drug
Multilex,12945001,metformin modified release tablet 500mg,res22: diabetes_meds,drug
Multilex,13684001,HUMULIN S CARTRIDGE injection solution 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,12833001,metformin with rosiglitazone tablets 1000mg + 2mg,res22: diabetes_meds,drug
Multilex,13001001,duloxetine gastro-resistant capsules 60mg,res22: diabetes_meds,drug
Multilex,13682001,insulin soluble human cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13025005,Injex needle free starter kit 60500 [J&K MED],res22: diabetes_meds,drug
Multilex,13425005,Monoject U100 insulin syringe 12mm(29G)0.5ml [COVIDIEN],res22: diabetes_meds,drug
Multilex,13028005,Injex ampoule pack 60501 [J&K MED],res22: diabetes_meds,drug
Multilex,13681001,insulin soluble human disposable pen injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13448001,APIDRA VIAL injection solution 100 units/ml [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,13450001,APIDRA CARTRIDGE injection solution 100 units/ml [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,15991001,EUCREAS tablets 50mg + 1000mg [NOVARTIS],res22: diabetes_meds,drug
Multilex,13719001,INSUMAN COMB 25 VIAL injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13693001,insulin biphasic isophane human cartridge injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13691001,MIXTARD 20 PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13785001,insulin glulisine disposable pen injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13696001,MIXTARD 30 PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13718001,insulin biphasic isophane human disposable pen injection suspension 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,16050001,NAZDOL MR tablets 30mg [TEVA],res22: diabetes_meds,drug
Multilex,13695001,insulin biphasic isophane human disposable pen injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13694001,insulin biphasic isophane human vial injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13716001,insulin biphasic isophane human vial injection suspension 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,13698001,HUMULIN M3 CARTRIDGE injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13713001,INSUMAN COMB 50 OPTISET injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13711001,insulin biphasic isophane human disposable pen injection suspension 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,13705001,MIXTARD 40 PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13763001,insulin glulisine cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13740001,NOVOMIX 30 FLEXPEN injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13723001,insulin isophane human vial injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13729001,HUMULIN I CARTRIDGE injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13721001,INSUMAN COMB 25 OPTISET injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13725001,insulin isophane human disposable pen injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13728001,HUMULIN I VIAL injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13731001,INSUMAN BASAL CARTRIDGE injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13730001,HUMULIN I DISPOSABLE PEN injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13739001,NOVOMIX 30 PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13737001,insulin biphasic aspart cartridge injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13735001,insulin aspart cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13733001,INSUMAN BASAL OPTISET injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13745001,insulin lispro disposable pen injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13761001,LANTUS CARTRIDGE injection solution 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13743001,insulin lispro vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13759001,LANTUS VIAL injection solution 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13751001,HUMALOG MIX 25 CARTRIDGE injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13746001,HUMALOG VIAL injection solution 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13749001,insulin biphasic lispro cartridge injection suspension 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,13758001,insulin glargine cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13753001,insulin detemir cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13756001,insulin glargine vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,14110005,u100 single use insulin syringe with 8mm needle(29G) 1ml,res22: diabetes_meds,drug
Multilex,13823001,insulin soluble bovine vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13810001,insulin biphasic isophane porcine vial injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13806001,insulin isophane porcine cartridge injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13809001,HYPURIN PORCINE ISOPHANE CARTRIDGE injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,15990001,EUCREAS tablets 50mg + 850mg [NOVARTIS],res22: diabetes_meds,drug
Multilex,13821001,HYPURIN BOVINE ISOPHANE VIAL injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13816001,HYPURIN PORCINE NEUTRAL VIAL injection solution 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13814001,insulin soluble porcine vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13812001,HYPURIN PORCINE 30/70 MIX VIAL injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13819001,insulin isophane bovine vial injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13981001,gliclazide oral suspension 40mg/5ml,res22: diabetes_meds,drug
Multilex,13826001,HYPURIN BOVINE NEUTRAL VIAL injection solution 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13825001,HYPURIN BOVINE NEUTRAL CARTRIDGE injection solution 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13921001,MIXTARD 30 VIAL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13919001,INSULATARD INNOLET injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13831001,INSULATARD PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13970001,insulin biphasic lispro cartridge injection suspension 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,13953001,insulin human powder for inhalation 3mg,res22: diabetes_meds,drug
Multilex,13922001,insulin biphasic lispro disposable pen injection suspension 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,13954001,EXUBERA powder for inhalation 1mg [PFIZER],res22: diabetes_meds,drug
Multilex,14500005,Omnican 100 insulin syringe with 8mm needle(30G) 1ml/U100 [B BRAUN],res22: diabetes_meds,drug
Multilex,15988001,vildagliptin with metformin tablets 50mg + 850mg,res22: diabetes_meds,drug
Multilex,14111005,u100 single use insulin syringe with 8mm needle(30G) 1ml,res22: diabetes_meds,drug
Multilex,14408001,APIDRA OPTICLIK injection solution 100 units/ml [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,14442005,"mhi-500 3 month consumable kit size 7 nozzle, 3ml vial adaptor MH79002-13 [MED HOUSE]",res22: diabetes_meds,drug
Multilex,14375001,metformin with pioglitazone tablets 850mg + 15mg,res22: diabetes_meds,drug
Multilex,14440005,mhi-500 3ml vial adaptor MH79002-14 [MED HOUSE],res22: diabetes_meds,drug
Multilex,15658001,vildagliptin tablets 50mg,res22: diabetes_meds,drug
Multilex,14732001,PRANDIN tablets 1mg [NOVO],res22: diabetes_meds,drug
Multilex,14503005,u100 single use insulin syringe with 12mm needle(30G) 1ml,res22: diabetes_meds,drug
Multilex,14501005,Omnican 50 insulin syringe with 8mm needle(30G) 0.5ml/U100 [B BRAUN],res22: diabetes_meds,drug
Multilex,15302001,exenatide injection 5 micrograms,res22: diabetes_meds,drug
Multilex,15220001,LEVEMIR INNOLET injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,15359001,sitagliptin tablets 100mg,res22: diabetes_meds,drug
Multilex,15305001,BYETTA injection 5 micrograms [LILLY],res22: diabetes_meds,drug
